id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,change_reason,created_timestamp,year_filing_for
11799,SYNTHETIC SITE 02798,102798,,SYNTHETIC COMPANY 02798,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,322,660545,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
11800,SYNTHETIC SITE 02799,102799,,SYNTHETIC COMPANY 02799,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,28,43249,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11801,SYNTHETIC SITE 02800,102800,,SYNTHETIC COMPANY 02800,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,39,85769,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11802,SYNTHETIC SITE 02801,102801,,SYNTHETIC COMPANY 02801,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,15,29465,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11803,SYNTHETIC SITE 02802,102802,,SYNTHETIC COMPANY 02802,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,59,142305,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11804,SYNTHETIC SITE 02803,102803,,SYNTHETIC COMPANY 02803,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,21,32883,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11805,SYNTHETIC SITE 02804,102804,,SYNTHETIC COMPANY 02804,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,447,560163,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
11806,SYNTHETIC SITE 02805,102805,,SYNTHETIC COMPANY 02805,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,203,398080,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
11807,SYNTHETIC SITE 02806,102806,,SYNTHETIC COMPANY 02806,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,110,203737,1,0,4,1,2,28,4,7,0,0,0,0,0,,1/1/2025,2024
11808,SYNTHETIC SITE 02807,102807,,SYNTHETIC COMPANY 02807,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,19,30180,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11809,SYNTHETIC SITE 02808,102808,,SYNTHETIC COMPANY 02808,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,11,17962,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11810,SYNTHETIC SITE 02809,102809,,SYNTHETIC COMPANY 02809,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,16,30585,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11811,SYNTHETIC SITE 02810,102810,,SYNTHETIC COMPANY 02810,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,6,9928,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11812,SYNTHETIC SITE 02811,102811,,SYNTHETIC COMPANY 02811,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,19,28525,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11813,SYNTHETIC SITE 02812,102812,,SYNTHETIC COMPANY 02812,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,58,121506,1,0,2,0,1,14,0,3,0,0,0,0,0,,1/1/2025,2024
11814,SYNTHETIC SITE 02813,102813,,SYNTHETIC COMPANY 02813,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,119,211277,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11815,SYNTHETIC SITE 02814,102814,,SYNTHETIC COMPANY 02814,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,24,34546,1,0,0,0,4,0,0,4,0,0,0,0,0,,1/1/2025,2024
11816,SYNTHETIC SITE 02815,102815,,SYNTHETIC COMPANY 02815,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,9,15198,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
11817,SYNTHETIC SITE 02816,102816,,SYNTHETIC COMPANY 02816,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,235,425963,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11818,SYNTHETIC SITE 02817,102817,,SYNTHETIC COMPANY 02817,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,33,66564,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11819,SYNTHETIC SITE 02818,102818,,SYNTHETIC COMPANY 02818,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,58,78069,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
11820,SYNTHETIC SITE 02819,102819,,SYNTHETIC COMPANY 02819,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,197,387000,1,0,2,2,4,14,8,8,0,0,0,0,0,,1/1/2025,2024
11821,SYNTHETIC SITE 02820,102820,,SYNTHETIC COMPANY 02820,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,30,58176,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
11822,SYNTHETIC SITE 02821,102821,,SYNTHETIC COMPANY 02821,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,170,324467,1,0,3,1,9,21,4,13,0,0,0,0,0,,1/1/2025,2024
11823,SYNTHETIC SITE 02822,102822,,SYNTHETIC COMPANY 02822,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,24,44833,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11824,SYNTHETIC SITE 02823,102823,,SYNTHETIC COMPANY 02823,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,21,42791,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11825,SYNTHETIC SITE 02824,102824,,SYNTHETIC COMPANY 02824,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,55,115037,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11826,SYNTHETIC SITE 02825,102825,,SYNTHETIC COMPANY 02825,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,344,553986,1,0,1,0,2,7,0,3,0,0,0,0,0,,1/1/2025,2024
11827,SYNTHETIC SITE 02826,102826,,SYNTHETIC COMPANY 02826,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,96,204678,1,0,3,1,1,21,4,5,0,0,0,0,0,,1/1/2025,2024
11828,SYNTHETIC SITE 02827,102827,,SYNTHETIC COMPANY 02827,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,14,24472,1,0,4,0,1,28,0,5,0,0,0,0,0,,1/1/2025,2024
11829,SYNTHETIC SITE 02828,102828,,SYNTHETIC COMPANY 02828,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,114,202903,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
11830,SYNTHETIC SITE 02829,102829,,SYNTHETIC COMPANY 02829,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,402,718248,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11831,SYNTHETIC SITE 02830,102830,,SYNTHETIC COMPANY 02830,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,23,44231,1,0,0,1,5,0,4,6,0,0,0,0,0,,1/1/2025,2024
11832,SYNTHETIC SITE 02831,102831,,SYNTHETIC COMPANY 02831,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,15,24467,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11833,SYNTHETIC SITE 02832,102832,,SYNTHETIC COMPANY 02832,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,10,19518,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11834,SYNTHETIC SITE 02833,102833,,SYNTHETIC COMPANY 02833,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,146,283296,1,0,4,2,5,28,8,11,0,0,0,0,0,,1/1/2025,2024
11835,SYNTHETIC SITE 02834,102834,,SYNTHETIC COMPANY 02834,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,378,795789,1,0,0,3,2,0,12,5,0,0,0,0,0,,1/1/2025,2024
11836,SYNTHETIC SITE 02835,102835,,SYNTHETIC COMPANY 02835,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,169,365654,1,0,3,1,1,21,4,5,0,0,0,0,0,,1/1/2025,2024
11837,SYNTHETIC SITE 02836,102836,,SYNTHETIC COMPANY 02836,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,99,189840,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11838,SYNTHETIC SITE 02837,102837,,SYNTHETIC COMPANY 02837,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,14,23357,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11839,SYNTHETIC SITE 02838,102838,,SYNTHETIC COMPANY 02838,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,94,140581,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11840,SYNTHETIC SITE 02839,102839,,SYNTHETIC COMPANY 02839,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,141,251107,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11841,SYNTHETIC SITE 02840,102840,,SYNTHETIC COMPANY 02840,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,43,78831,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11842,SYNTHETIC SITE 02841,102841,,SYNTHETIC COMPANY 02841,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,6,11175,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11843,SYNTHETIC SITE 02842,102842,,SYNTHETIC COMPANY 02842,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,15,30612,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11844,SYNTHETIC SITE 02843,102843,,SYNTHETIC COMPANY 02843,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,97,162032,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11845,SYNTHETIC SITE 02844,102844,,SYNTHETIC COMPANY 02844,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,150,205480,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
11846,SYNTHETIC SITE 02845,102845,,SYNTHETIC COMPANY 02845,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,12,27068,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
11847,SYNTHETIC SITE 02846,102846,,SYNTHETIC COMPANY 02846,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,20,45317,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11848,SYNTHETIC SITE 02847,102847,,SYNTHETIC COMPANY 02847,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,138,241811,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11849,SYNTHETIC SITE 02848,102848,,SYNTHETIC COMPANY 02848,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,8,12289,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11850,SYNTHETIC SITE 02849,102849,,SYNTHETIC COMPANY 02849,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,49,80005,1,0,0,1,1,0,4,2,0,0,0,0,0,,1/1/2025,2024
11851,SYNTHETIC SITE 02850,102850,,SYNTHETIC COMPANY 02850,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,22,42882,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11852,SYNTHETIC SITE 02851,102851,,SYNTHETIC COMPANY 02851,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,400,941664,1,0,8,3,8,56,12,19,0,0,0,0,0,,1/1/2025,2024
11853,SYNTHETIC SITE 02852,102852,,SYNTHETIC COMPANY 02852,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,53,113836,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11854,SYNTHETIC SITE 02853,102853,,SYNTHETIC COMPANY 02853,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,1809,3014777,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11855,SYNTHETIC SITE 02854,102854,,SYNTHETIC COMPANY 02854,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,28,42088,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
11856,SYNTHETIC SITE 02855,102855,,SYNTHETIC COMPANY 02855,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,21,36295,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11857,SYNTHETIC SITE 02856,102856,,SYNTHETIC COMPANY 02856,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,65,137424,1,0,3,0,0,21,0,3,0,0,0,0,0,,1/1/2025,2024
11858,SYNTHETIC SITE 02857,102857,,SYNTHETIC COMPANY 02857,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,116,263911,1,0,2,0,1,14,0,3,0,0,0,0,0,,1/1/2025,2024
11859,SYNTHETIC SITE 02858,102858,,SYNTHETIC COMPANY 02858,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,7,11701,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11860,SYNTHETIC SITE 02859,102859,,SYNTHETIC COMPANY 02859,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,223,381274,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11861,SYNTHETIC SITE 02860,102860,,SYNTHETIC COMPANY 02860,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,72,105857,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11862,SYNTHETIC SITE 02861,102861,,SYNTHETIC COMPANY 02861,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,647,1423477,1,0,88,58,94,616,232,240,0,0,0,0,0,,1/1/2025,2024
11863,SYNTHETIC SITE 02862,102862,,SYNTHETIC COMPANY 02862,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,18,27774,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11864,SYNTHETIC SITE 02863,102863,,SYNTHETIC COMPANY 02863,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,62,127320,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11865,SYNTHETIC SITE 02864,102864,,SYNTHETIC COMPANY 02864,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,380,687689,1,0,4,1,7,28,4,12,0,0,0,0,0,,1/1/2025,2024
11866,SYNTHETIC SITE 02865,102865,,SYNTHETIC COMPANY 02865,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,99,177759,1,0,0,1,4,0,4,5,0,0,0,0,0,,1/1/2025,2024
11867,SYNTHETIC SITE 02866,102866,,SYNTHETIC COMPANY 02866,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,29,63251,1,0,2,0,0,14,0,2,0,0,0,0,0,,1/1/2025,2024
11868,SYNTHETIC SITE 02867,102867,,SYNTHETIC COMPANY 02867,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,91,121524,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11869,SYNTHETIC SITE 02868,102868,,SYNTHETIC COMPANY 02868,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,15,267220,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11870,SYNTHETIC SITE 02869,102869,,SYNTHETIC COMPANY 02869,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,184,342360,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11871,SYNTHETIC SITE 02870,102870,,SYNTHETIC COMPANY 02870,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,73,139976,1,0,1,0,2,7,0,3,0,0,0,0,0,,1/1/2025,2024
11872,SYNTHETIC SITE 02871,102871,,SYNTHETIC COMPANY 02871,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,23,53977,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
11873,SYNTHETIC SITE 02872,102872,,SYNTHETIC COMPANY 02872,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,22,46648,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
11874,SYNTHETIC SITE 02873,102873,,SYNTHETIC COMPANY 02873,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,363,635309,1,0,4,0,6,28,0,10,0,0,0,0,0,,1/1/2025,2024
11875,SYNTHETIC SITE 02874,102874,,SYNTHETIC COMPANY 02874,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,42,80526,1,0,2,1,1,14,4,4,0,0,0,0,0,,1/1/2025,2024
11876,SYNTHETIC SITE 02875,102875,,SYNTHETIC COMPANY 02875,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,29,60397,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
11877,SYNTHETIC SITE 02876,102876,,SYNTHETIC COMPANY 02876,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,525,941407,1,0,1,1,3,7,4,5,0,0,0,0,0,,1/1/2025,2024
11878,SYNTHETIC SITE 02877,102877,,SYNTHETIC COMPANY 02877,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,102,152508,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
11879,SYNTHETIC SITE 02878,102878,,SYNTHETIC COMPANY 02878,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,69,121602,1,0,1,0,2,7,0,3,0,0,0,0,0,,1/1/2025,2024
11880,SYNTHETIC SITE 02879,102879,,SYNTHETIC COMPANY 02879,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,24,42911,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11881,SYNTHETIC SITE 02880,102880,,SYNTHETIC COMPANY 02880,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,167,328520,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
11882,SYNTHETIC SITE 02881,102881,,SYNTHETIC COMPANY 02881,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,68,125646,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11883,SYNTHETIC SITE 02882,102882,,SYNTHETIC COMPANY 02882,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,111,219926,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11884,SYNTHETIC SITE 02883,102883,,SYNTHETIC COMPANY 02883,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,11,25203,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11885,SYNTHETIC SITE 02884,102884,,SYNTHETIC COMPANY 02884,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,20,37073,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
11886,SYNTHETIC SITE 02885,102885,,SYNTHETIC COMPANY 02885,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,151,26146900000,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11887,SYNTHETIC SITE 02886,102886,,SYNTHETIC COMPANY 02886,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,2,4429,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11888,SYNTHETIC SITE 02887,102887,,SYNTHETIC COMPANY 02887,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,43,95154,1,0,2,1,0,14,4,3,0,0,0,0,0,,1/1/2025,2024
11889,SYNTHETIC SITE 02888,102888,,SYNTHETIC COMPANY 02888,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,123,220226,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
11890,SYNTHETIC SITE 02889,102889,,SYNTHETIC COMPANY 02889,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,28,44167,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11891,SYNTHETIC SITE 02890,102890,,SYNTHETIC COMPANY 02890,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,20,3393300000,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
11892,SYNTHETIC SITE 02891,102891,,SYNTHETIC COMPANY 02891,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,446,789466,1,0,5,3,8,35,12,16,0,0,0,0,0,,1/1/2025,2024
11893,SYNTHETIC SITE 02892,102892,,SYNTHETIC COMPANY 02892,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,95,203442,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11894,SYNTHETIC SITE 02893,102893,,SYNTHETIC COMPANY 02893,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,10,20095,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11895,SYNTHETIC SITE 02894,102894,,SYNTHETIC COMPANY 02894,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,103,165085,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11896,SYNTHETIC SITE 02895,102895,,SYNTHETIC COMPANY 02895,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,99,170384,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11897,SYNTHETIC SITE 02896,102896,,SYNTHETIC COMPANY 02896,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,58,92502,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11898,SYNTHETIC SITE 02897,102897,,SYNTHETIC COMPANY 02897,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,10,20061,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11899,SYNTHETIC SITE 02898,102898,,SYNTHETIC COMPANY 02898,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,28,53425,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
11900,SYNTHETIC SITE 02899,102899,,SYNTHETIC COMPANY 02899,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,173,333888000,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11901,SYNTHETIC SITE 02900,102900,,SYNTHETIC COMPANY 02900,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,20,39654,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11902,SYNTHETIC SITE 02901,102901,,SYNTHETIC COMPANY 02901,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,2,4101,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11903,SYNTHETIC SITE 02902,102902,,SYNTHETIC COMPANY 02902,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,266,545566,1,0,6,2,13,42,8,21,0,0,0,0,0,,1/1/2025,2024
11904,SYNTHETIC SITE 02903,102903,,SYNTHETIC COMPANY 02903,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,46,87284,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
11905,SYNTHETIC SITE 02904,102904,,SYNTHETIC COMPANY 02904,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,98,175968,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
